id,name,lon,lat
OMN-2425,Musandam,56.27846,25.95477
OMN-2424,Muhafazat Shamal al Batinah,56.74227,24.12479
OMN-4836,Muhafazat al Buraymi,55.90332,24.2223
OMN-2414,Az Zahirah,56.05387,22.98954
OMN-2411,Muhafazat Zufar,54.48901,18.57459
OMN-2405,Muhafazat al Wusta,56.83041,20.58474
OMN-2406,Muhafazat Janub ash Sharqiyah,58.87839,21.50503
OMN-5496,Muhafazat Shamal ash Sharqiyah,58.60245,22.40162
OMN-2426,Muhafazat Masqat,58.7096,23.23631
OMN-5497,Muhafazat Janub al Batinah,57.68514,23.5019
OMN-2404,Muhafazat ad Dakhiliyah,57.44246,22.44971
